Season,Data,Home,Away,GolHome,GolAWAy,Resultado,TotalGols,EscanteiosH,EscanteiosA,TotalCantos,EscanteiosHTH,EscanteiosHTA,TotalCantosHT,CartaoH,CartaoA,TotalCartao,GolHTH,GolHTA,TotalGolsHT
2013,2013-07-21,Internacional,Flamengo,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-21,Santos,Coritiba,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-21,Vitoria,Bahia,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-21,Fluminense,Vasco,1,3,A    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-21,Goias,Portuguesa,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-20,Botafogo,Nautico,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-20,Criciuma,Gremio,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-20,Sao Paulo,Cruzeiro,0,3,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-14,Ponte Preta,Bahia,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-14,Corinthians,Atletico MG,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-14,Coritiba,Atletico PR,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-14,Gremio,Botafogo,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-14,Vitoria,Sao Paulo,3,2,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-14,Criciuma,Goias,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-14,Cruzeiro,Nautico,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-14,Vasco,Flamengo,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-13,Fluminense,Internacional,2,3,A    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-13,Santos,Portuguesa,4,1,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-11,Sao Paulo,Bahia,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-07,Portuguesa,Cruzeiro,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-07,Bahia,Corinthians,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-07,Goias,Vitoria,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-07,Internacional,Vasco,5,3,H    ,8,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-07,Sao Paulo,Santos,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-07,Atletico MG,Criciuma,3,2,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-07,Botafogo,Fluminense,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-06,Atletico PR,Gremio,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-06,Flamengo,Coritiba,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-07-06,Nautico,Ponte Preta,1,3,A    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-13,Gremio,Sao Paulo,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-13,Portuguesa,Fluminense,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-12,Santos,Atletico MG,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-09,Ponte Preta,Botafogo,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-09,Atletico MG,Gremio,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-09,Coritiba,Nautico,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-09,Fluminense,Goias,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-09,Vitoria,Atletico PR,3,2,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-08,Criciuma,Flamengo,0,3,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-08,Cruzeiro,Internacional,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-08,Corinthians,Portuguesa,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-08,Vasco,Bahia,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-07,Coritiba,Fluminense,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-06,Gremio,Vitoria,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-06,Ponte Preta,Atletico PR,3,4,A    ,7,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-06,Vasco,Atletico MG,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-06,Bahia,Botafogo,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-06,Cruzeiro,Corinthians,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-06,Flamengo,Nautico,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-05,Criciuma,Santos,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-05,Portuguesa,Internacional,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-05,Sao Paulo,Goias,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-02,Corinthians,Ponte Preta,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-02,Atletico MG,Sao Paulo,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-02,Fluminense,Criciuma,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-02,Internacional,Bahia,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-02,Nautico,Portuguesa,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-01,Atletico PR,Flamengo,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-01,Botafogo,Cruzeiro,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-01,Santos,Gremio,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-01,Goias,Coritiba,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-06-01,Vitoria,Vasco,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-05-30,Bahia,Coritiba,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-05-30,Flamengo,Ponte Preta,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-05-30,Nautico,Vitoria,0,3,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-05-30,Goias,Corinthians,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-05-30,Internacional,Criciuma,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-05-29,Atletico PR,Cruzeiro,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-05-29,Botafogo,Santos,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-05-29,Sao Paulo,Vasco,5,1,H    ,6,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-05-26,Corinthians,Botafogo,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-05-26,Criciuma,Bahia,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-05-26,Gremio,Nautico,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-05-26,Ponte Preta,Sao Paulo,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-05-26,Santos,Flamengo,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-05-26,Coritiba,Atletico MG,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-05-26,Cruzeiro,Goias,5,0,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-05-26,Fluminense,Atletico PR,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-05-25,Vasco,Portuguesa,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,2013-05-25,Vitoria,Internacional,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-12-02,Atletico GO,Bahia,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-12-02,Atletico MG,Cruzeiro,3,2,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-12-02,Coritiba,Figueirense,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-12-02,Fluminense,Vasco,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-12-02,Gremio,Internacional,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-12-02,Nautico,Sport Recife,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-12-02,Portuguesa,Ponte Preta,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-12-02,Sao Paulo,Corinthians,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-12-01,Flamengo,Botafogo,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-12-01,Santos,Palmeiras,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-11-25,Bahia,Nautico,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-11-25,Botafogo,Atletico MG,2,3,A    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-11-25,Cruzeiro,Coritiba,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-11-25,Figueirense,Gremio,2,4,A    ,6,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-11-25,Internacional,Portuguesa,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-11-25,Palmeiras,Atletico GO,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-11-25,Ponte Preta,Sao Paulo,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-11-25,Sport Recife,Fluminense,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-11-24,Corinthians,Santos,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-11-24,Vasco,Flamengo,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-11-18,Atletico MG,Atletico GO,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-11-18,Bahia,Ponte Preta,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-11-18,Flamengo,Palmeiras,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-11-18,Fluminense,Cruzeiro,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-11-18,Sao Paulo,Nautico,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-15,Fluminense,Atletico GO,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-14,Botafogo,Internacional,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-14,Gremio,Nautico,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-13,Atletico GO,Coritiba,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-13,Sport Recife,Bahia,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-13,Atletico MG,Sao Paulo,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-13,Santos,Flamengo,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-13,Vasco,Palmeiras,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-12,Corinthians,Ponte Preta,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-12,Figueirense,Cruzeiro,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-12,Portuguesa,Fluminense,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-09,Corinthians,Gremio,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-09,Botafogo,Nautico,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-09,Internacional,Fluminense,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-09,Santos,Sao Paulo,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-09,Atletico GO,Portuguesa,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-09,Atletico MG,Palmeiras,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-09,Sport Recife,Cruzeiro,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-09,Vasco,Bahia,0,4,A    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-08,Coritiba,Flamengo,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-08,Ponte Preta,Figueirense,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-07,Fluminense,Santos,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-07,Palmeiras,Sport Recife,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-06,Gremio,Atletico GO,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-06,Cruzeiro,Botafogo,1,3,A    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-06,Figueirense,Corinthians,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-06,Sao Paulo,Internacional,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-05,Bahia,Atletico MG,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-05,Flamengo,Ponte Preta,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-05,Nautico,Vasco,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-05,Portuguesa,Coritiba,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-02,Vasco,Portuguesa,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-02,Bahia,Sao Paulo,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-02,Corinthians,Atletico MG,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-02,Internacional,Flamengo,4,1,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-02,Sport Recife,Santos,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-02,Botafogo,Coritiba,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-02,Cruzeiro,Nautico,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-02,Ponte Preta,Atletico GO,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-01,Figueirense,Fluminense,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-01,Palmeiras,Gremio,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-31,Flamengo,Sport Recife,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-31,Sao Paulo,Botafogo,4,0,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-30,Atletico MG,Ponte Preta,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-30,Nautico,Figueirense,3,2,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-30,Portuguesa,Palmeiras,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-30,Atletico GO,Cruzeiro,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-30,Fluminense,Corinthians,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-30,Gremio,Vasco,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-29,Coritiba,Internacional,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-29,Santos,Bahia,1,3,A    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-26,Ponte Preta,Portuguesa,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-26,Botafogo,Flamengo,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-26,Corinthians,Sao Paulo,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-26,Figueirense,Coritiba,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-26,Internacional,Gremio,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-26,Bahia,Atletico GO,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-26,Cruzeiro,Atletico MG,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-26,Sport Recife,Nautico,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-25,Palmeiras,Santos,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-25,Vasco,Fluminense,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-19,Sao Paulo,Ponte Preta,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-19,Atletico MG,Botafogo,3,2,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-19,Coritiba,Cruzeiro,4,0,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-19,Gremio,Figueirense,4,0,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-19,Santos,Corinthians,3,2,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-19,Atletico GO,Palmeiras,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-19,Flamengo,Vasco,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-19,Portuguesa,Internacional,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-18,Fluminense,Sport Recife,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-18,Nautico,Bahia,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-17,Corinthians,Internacional,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-17,Figueirense,Santos,1,3,A    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-17,Vasco,Coritiba,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-16,Atletico GO,Atletico MG,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-16,Ponte Preta,Bahia,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-16,Botafogo,Sport Recife,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-16,Nautico,Sao Paulo,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-16,Palmeiras,Flamengo,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-15,Cruzeiro,Fluminense,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-15,Gremio,Portuguesa,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-12,Flamengo,Nautico,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-12,Atletico MG,Vasco,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-12,Coritiba,Corinthians,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-12,Internacional,Ponte Preta,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-12,Sao Paulo,Gremio,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-12,Fluminense,Palmeiras,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-12,Portuguesa,Botafogo,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-11,Bahia,Cruzeiro,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-11,Santos,Atletico GO,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-11,Sport Recife,Figueirense,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-10,Atletico MG,Coritiba,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-10,Fluminense,Sao Paulo,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-10,Ponte Preta,Gremio,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-09,Bahia,Portuguesa,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-09,Corinthians,Atletico GO,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-09,Botafogo,Palmeiras,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-09,Figueirense,Flamengo,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-09,Santos,Cruzeiro,4,2,H    ,6,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-08,Internacional,Nautico,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-08,Sport Recife,Vasco,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-05,Portuguesa,Figueirense,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-05,Coritiba,Fluminense,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-05,Gremio,Bahia,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-05,Sao Paulo,Sport Recife,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-05,Vasco,Corinthians,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-05,Cruzeiro,Ponte Preta,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-05,Nautico,Santos,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-04,Atletico GO,Botafogo,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-08-04,Palmeiras,Internacional,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-29,Botafogo,Figueirense,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-29,Bahia,Corinthians,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-29,Fluminense,Atletico MG,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-29,Sao Paulo,Flamengo,4,1,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-29,Sport Recife,Atletico GO,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-05-20,Figueirense,Nautico,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-05-20,Botafogo,Sao Paulo,4,2,H    ,6,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-05-20,Corinthians,Fluminense,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-05-20,Internacional,Coritiba,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-05-20,Ponte Preta,Atletico MG,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-05-20,Bahia,Santos,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-05-20,Cruzeiro,Atletico GO,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-05-20,Vasco,Gremio,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-05-19,Palmeiras,Portuguesa,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-05-19,Sport Recife,Flamengo,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2016,2016-11-27,Atletico MG,Sao Paulo,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2016,2016-11-27,Flamengo,Santos,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2016,2016-11-27,Internacional,Cruzeiro,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,2016-11-27,Palmeiras,Chapecoense SC,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,2016-11-27,Figueirense,Fluminense,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,2016-11-27,Santa Cruz,Gremio,5,1,H    ,6,0,0,0,0,0,0,0,0,0,0,0,0
2016,2016-11-26,America MG,Sport Recife,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2016,2016-11-26,Botafogo,Ponte Preta,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2016,2016-11-26,Corinthians,Atletico PR,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2016-11-21,Corinthians,Internacional,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,2016-11-20,Atletico PR,Sport Recife,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2016,2016-11-20,Cruzeiro,Santos,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2016,2016-11-20,Gremio,America MG,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2016,2016-11-20,Palmeiras,Botafogo,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,2016-11-20,Ponte Preta,Fluminense,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,2016-11-20,Vitoria,Figueirense,4,0,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2016,2016-11-20,Chapecoense SC,Sao Paulo,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
